objectId,rightAscension,declination,magnitudeU,magnitudeG,magnitudeR,magnitudeI,magnitudeZ,runId,rerunId,camCol,fieldId,specObjId,objectClass,redshift,plate,mjd,fiberId
1237673706654269440,121.856156524316,43.200766828166,18.84839,17.84271,17.48128,17.34476,17.28209,6573,301,6,248,9320325989954508800,STAR,0.0002020419,8278,56990,460
1237673706654335232,122.237248868565,43.1724995483535,19.19876,18.21285,17.90953,17.7899,17.77969,6573,301,6,249,614831546083338240,STAR,-4.396029E-05,546,52205,328
1237680297275097856,345.277034161066,20.466603124642,26.49384,21.79792,20.13335,19.00238,18.6932,8108,301,2,149,6891683736242640896,GALAXY,0.5754028,6121,56187,183
1237678595934388736,340.331893845836,1.25449696825546,22.71451,21.5978,20.49927,19.96194,19.26694,7712,301,1,198,4835802870334117888,QSO,6.501602,4295,55858,228
1237678595942973696,0.0133366618319997,1.50496725632891,20.67661,20.51553,20.51491,20.34745,20.33714,7712,301,1,329,8840673388135733248,QSO,1.695679,7852,56987,390
1237661951346606336,227.660023852935,10.3507455013649,21.22776,19.50095,18.82542,18.68063,18.57707,3836,301,6,520,6175612767799891968,QSO,3.436738,5485,56063,188
1237661361835016192,202.758658316413,46.3007624955237,19.36272,18.4662,18.21178,18.10166,18.08552,3699,301,4,103,1647230922640091136,STAR,0.0001366946,1463,53063,143
1237661361835671808,204.859175056586,45.9273896453696,22.68906,21.87832,21.48718,21.43206,20.61769,3699,301,4,113,8339542097989490688,QSO,1.403504,7407,56772,5
1237661361836392448,207.157909722916,45.3637589983734,20.96098,20.10715,19.85819,19.72702,19.58398,3699,301,4,124,8363310515876026368,STAR,0.0001185424,7428,56781,458
1237680275263586816,9.41878959170327,26.3731645462041,21.64486,21.82988,21.32311,20.98506,20.73406,8103,301,1,152,8624658941903919104,GALAXY,0.6451065,7660,57357,966
1237680246802482176,331.416610717575,17.2506575492514,22.48733,22.03143,20.20221,19.22401,18.88332,8096,301,4,46,5669088922556454912,GALAXY,0.5067295,5035,55829,665
1237678597560926464,16.7674806285355,2.71155900130309,20.08687,20.05165,19.82756,19.74891,19.83142,7712,301,4,441,8848622312398018560,QSO,1.206686,7859,57282,636
1237654602640130048,156.751147140625,5.25792731035269,18.99292,17.89851,17.34651,16.97011,16.79707,2125,301,6,254,648621464563509248,GALAXY,0.1109041,576,52325,375
1237654602632069888,138.321410058201,4.39559083576107,22.92458,22.97932,21.21172,19.98257,19.45289,2125,301,6,131,4301163411881089024,GALAXY,0.7173198,3820,55542,821
1237667210523574528,169.7028153505,28.4206156360782,22.69312,20.86281,19.85975,19.53227,19.35548,5061,301,2,360,7214973417417889792,QSO,1.094849,6408,56329,752
1237657629509485568,126.174147368332,34.1128591582293,23.6763,23.53324,22.23177,20.94392,19.89558,2830,301,4,119,13117985576619104256,GALAXY,0.8571363,11651,58511,457
1237680333793853696,16.3792076998819,30.4170972616664,20.23919,18.15075,17.06499,16.58882,16.21404,8116,301,6,325,7048219838691694592,GALAXY,0.119729,6260,56568,314
1237658802040734464,195.926529734503,54.5288847586696,23.01962,23.98921,21.35194,20.29475,19.57197,3103,301,4,198,9252832202680719360,GALAXY,0.5842453,8218,57519,679
1237659326027202560,242.730977924941,43.1173205810767,20.1298,18.73239,18.08536,17.3467,17.36204,3225,301,4,205,1317449447168305152,GALAXY,0.1014871,1170,52756,533
1237662335717015808,236.790061682349,33.2245279683736,19.38053,17.84765,16.96627,16.54196,16.20934,3926,301,2,75,1780218229851973632,GALAXY,0.125401,1581,53149,620
1237666338650980608,14.0673356990136,-0.580621510184516,20.44049,18.44969,17.42545,16.97167,16.57923,4858,301,2,448,443615590507112448,GALAXY,0.09703932,394,51913,40
1237666338653011968,18.6429825805103,-0.484311977995276,17.69603,16.12459,15.33007,14.89305,14.61295,4858,301,2,479,448196153868052480,GALAXY,0.07694832,398,51789,320
1237666338653732864,20.2746731999932,-0.483594437762949,18.66364,16.81474,15.98992,15.60315,15.30993,4858,301,2,490,449317656198146048,GALAXY,0.05410035,399,51817,304
1237666338653864192,20.5861392221587,-0.59118054337712,23.77884,21.72618,20.29392,19.36585,18.93598,4858,301,2,492,4760355750550984704,GALAXY,0.4997477,4228,55484,185
1237672794495844608,0.41725025680293,-4.08737815186124,21.85538,21.71192,21.61986,21.37302,21.27047,6361,301,3,23,8889000783741474816,QSO,1.711697,7895,57659,76
1237658206117691904,169.044032367188,50.0641325760503,24.52037,22.07065,20.37002,19.45453,19.04934,2964,301,6,254,7534742735879952384,GALAXY,0.489022,6692,56390,802
1237658206113300992,154.527798237975,47.126422081528,24.05478,21.7462,20.09003,19.28574,18.87748,2964,301,6,187,7500977557988464640,GALAXY,0.4798314,6662,56364,845
1237658206121755136,183.720454406319,51.1788303110041,26.96952,22.1421,21.30768,20.11837,19.09335,2964,301,6,316,9261836651545778176,GALAXY,0.9687427,8226,57423,669
1237663458851423744,320.018882207009,0.886745155311265,27.0835,22.65942,21.39874,20.31503,19.68617,4187,301,6,82,4720002574048319488,GALAXY,0.5471901,4192,55469,837
1237673706652566016,116.758679586315,42.3689427488273,21.49909,21.39849,21.5186,21.17201,20.58278,6573,301,6,222,9333959665535703040,QSO,2.03741,8290,57364,907
1237663789023100928,109.53558470017,40.2125352790804,25.07655,21.31009,19.42173,18.79786,18.5022,4264,301,5,22,4115320927830693888,GALAXY,0.294539,3655,55240,570
1237663789030244608,120.189107210898,54.9007036373324,17.97511,16.31738,15.51531,15.07005,14.73904,4264,301,5,131,2106633274389456896,GALAXY,0.03670049,1871,53384,271
1237663789034373376,130.739608854436,62.6676853569587,19.82074,18.35644,17.53528,16.9927,16.75052,4264,301,5,194,2111164379742365696,GALAXY,0.1162731,1875,54453,371
1237663789024412416,111.056760767867,43.1234335002507,22.21051,20.76672,18.81895,18.14056,17.80898,4264,301,5,42,2099896015682299904,GALAXY,0.3578016,1865,53312,337
1237663789025264384,112.251391679041,44.8200089813634,24.21646,22.04513,20.46872,19.58706,19.16041,4264,301,5,55,6690242486181582848,GALAXY,0.4815928,5942,56210,528
1237653651838205952,7.66302233944839,14.8233096752052,18.51565,17.26473,16.77735,16.61356,16.52149,1904,301,3,200,3527529150879473664,STAR,1.353133E-05,3133,54789,308
1237661388675285248,201.464768343823,57.7004147226698,19.47823,18.20358,17.55688,17.19056,16.93925,3705,301,6,53,1079771861094524928,GALAXY,0.1164712,959,52411,123
1237659131671937280,216.837221903044,50.0168188408397,21.98655,22.19558,21.77443,21.56148,21.20354,3180,301,2,83,9464356249531602944,GALAXY,0.9770365,8406,57513,151
1237680275799147008,6.1122711083259,26.7130040794077,22.70601,21.04343,19.41078,18.662,18.13917,8103,301,2,132,7070725742234195968,GALAXY,0.3731015,6280,56570,270
1237655108367351808,142.894723582971,52.2123510547749,24.59914,20.60831,19.56886,18.87319,18.49563,2243,301,4,175,6446937337486399488,GALAXY,0.14308,5726,56626,125
1237657589785166080,179.805934557651,54.2841232738376,21.75627,21.38941,21.25745,21.31185,21.10914,2821,301,2,182,7530155023982155776,QSO,2.073779,6688,56412,496
1237648705125220864,209.067278088864,0.624296931714347,22.77441,21.50952,21.4096,21.3915,21.01369,752,301,5,438,4548907297053890560,STAR,4.203487E-05,4040,55605,988
1237658423544840960,139.461296571004,5.15678655634769,23.96694,22.56544,21.03079,20.02711,19.53487,3015,301,3,169,5398878168601090048,GALAXY,0.5872937,4795,55889,684
1237658423557292288,167.964162701005,7.02124867713861,18.99998,17.70794,16.99309,16.63391,16.36014,3015,301,3,359,1130446433107863552,GALAXY,0.1134682,1004,52723,156
1237663305844719616,359.659949875873,28.09531071102,22.60517,19.42324,17.8714,17.26022,16.93706,4152,301,1,105,7330959528182437888,GALAXY,0.2516045,6511,56540,819
1237667211577983232,123.795465561107,15.6190982467146,18.99615,17.18664,16.59297,16.26609,16.03172,5061,301,4,65,2554717803298973696,GALAXY,0.02933223,2269,53711,185
1237671125376566016,147.094906422007,14.8958072128304,24.67229,22.67189,22.38734,21.74373,20.99987,5972,301,6,212,10794090498425640960,GALAXY,0.8301747,9587,57784,320
1237662198820241920,227.214391694137,9.0332141476051,21.89471,21.18389,21.11012,21.01212,21.05231,3894,301,3,156,6177967370591819776,QSO,2.575027,5487,55982,562
1237662963856966144,357.407728962469,40.5034560329025,20.89399,19.85196,19.90787,19.97644,20.03146,4072,301,4,90,2120191075497830400,STAR,-0.0006677322,1883,53271,442
1237661971714802688,167.43558751989,7.25414879542971,23.72051,23.21101,21.19941,19.86738,19.27868,3841,301,4,18,6038282389305972736,GALAXY,0.6665187,5363,55956,295
1237661971714867968,167.640641190593,7.19547958022249,22.44556,21.91767,20.09451,19.26172,18.7926,3841,301,4,19,6038269195166439424,GALAXY,0.4620288,5363,55956,247
1237665441000719104,246.579802246092,14.4772330903339,21.65673,20.24928,20.22869,20.28558,20.08999,4649,301,2,416,2479383112421763072,STAR,-0.0008141118,2202,53566,551
1237665441001570304,248.374955665478,13.6102014429301,18.75835,18.57446,18.38512,18.23563,18.22468,4649,301,2,429,2481610728197351424,QSO,1.425605,2204,53877,463
1237665441001636352,248.593993780421,13.5142579627842,20.32078,19.81091,19.75998,19.70918,19.5713,4649,301,2,430,2480527160125712384,QSO,0.7593964,2203,53915,617
1237668299287822336,209.213179564537,19.2586849938205,20.00214,18.49875,17.7973,17.36051,17.01491,5314,301,6,208,3103127553448110080,GALAXY,0.1329563,2756,54508,536
1237673706117792256,123.22875222957,43.0601796517755,22.60806,22.71736,20.96153,20.11847,19.68618,6573,301,5,254,7181000982037551104,GALAXY,0.350882,6378,56330,41
1237673706114515712,113.268885137241,41.3834489153401,21.83808,20.00298,18.77914,18.01208,17.57041,6573,301,5,204,4118751128644245504,STAR,-1.125525E-05,3658,55205,761
1237678595943694592,1.67864446667761,1.4979313471684,21.19615,21.26807,21.25754,21.21594,20.60943,7712,301,1,340,8840584327693883392,QSO,2.006712,7852,56987,66
1237665441531298304,233.050696956915,20.8747511381128,24.11346,21.72165,20.19264,19.38539,18.82784,4649,301,3,320,4446204940315285504,GALAXY,0.2741407,3949,55650,95
1237654954817159424,255.459456764633,41.0288106256412,21.35122,19.62569,18.95642,18.73746,18.6307,2207,301,6,97,2468116427945568256,STAR,8.178401E-06,2192,54232,523
1237661361833247232,197.099953044506,46.9769625974798,23.34762,22.10697,20.95488,20.59607,20.25905,3699,301,4,76,8346301070793005056,STAR,-0.0002297868,7413,56769,18
1237661361833967872,199.44059237173,46.7793136687999,21.54771,20.77197,20.58685,20.46895,20.42905,3699,301,4,87,7459256314763696128,QSO,2.197461,6625,56386,616
1237658206117167360,167.199548097048,49.7329509066828,24.55957,23.13751,20.50139,19.27811,18.7496,2964,301,6,246,7534669893234612224,GALAXY,0.6258665,6692,56390,537
1237659326562305024,239.190781417651,46.2969061296849,22.94794,21.75099,21.2757,20.54015,20.05972,3225,301,5,178,9577003146317944832,QSO,0.8527468,8506,57893,358
1237680297275622144,346.487602611086,20.7967397407268,25.27643,23.07482,21.0284,19.9598,19.32147,8108,301,2,157,6892924536104441856,GALAXY,0.5280798,6122,56246,601
1237659131671544064,215.544539372073,50.305238780335,21.77075,21.4425,21.32955,21.06535,20.93135,3180,301,2,77,9464500560432748544,QSO,1.994987,8406,57513,676
1237664854181020160,215.563216346413,34.1903126742737,25.24801,21.6398,19.94154,18.92989,18.36201,4512,301,5,114,4344906377514473472,GALAXY,0.5480093,3859,55246,213
1237654381979959552,144.328216734647,55.1133321584728,21.36037,20.89523,20.9502,21.05283,20.42618,2074,301,3,159,6428973242170759168,QSO,2.297409,5710,56658,308
1237680246802743552,332.075977479923,17.2195376445604,22.74323,21.78887,20.18806,19.32213,20.30014,8096,301,4,50,5662275247673726976,GALAXY,0.4422449,5029,55750,453
1237680275263324416,8.71767741916693,26.2246106559632,23.19031,20.85148,20.45491,20.26187,20.17299,8103,301,1,148,7075323345743665152,STAR,0.0002474685,6284,56310,612
1237680246801171456,328.335722975085,16.6898544552611,21.66623,21.88026,20.15248,19.27883,18.9608,8096,301,4,26,5652127856572258304,GALAXY,0.4185616,5020,55852,401
1237680246803530752,333.923616713178,17.6459424436617,22.21265,21.86902,20.08803,19.27823,18.70921,8096,301,4,62,5663423139155302400,GALAXY,0.5145164,5030,55830,533
1237668336861185280,242.088517475388,14.2850601768054,22.09385,21.26598,19.43357,18.60947,18.12279,5323,301,4,92,2841786834671921152,GALAXY,0.4626799,2524,54568,56
1237666338653209088,19.0948953609892,-0.45690635936441,23.24477,21.88486,20.51368,19.69092,18.98341,4858,301,2,482,4.759229300838E+18,GALAXY,0.5615912,4227,55481,183
1237666338651898112,16.1840134691853,-0.620737078761684,20.58094,18.55181,17.4766,17.03581,16.67005,4858,301,2,462,445901748431775744,GALAXY,0.137136,396,51816,165
1237666338651439360,15.0953627944258,-0.553324117566264,25.39528,24.5106,21.65342,20.57076,19.83823,4858,301,2,455,8863124595840145408,GALAXY,0.5556865,7872,57279,147
1237666338652815872,18.2170828195305,-0.540431012244817,22.8504,22.86227,22.41734,21.71473,20.78993,4858,301,2,476,10573492186841896960,GALAXY,0.8948057,9391,58072,604
1237662500006330624,240.14860851084,36.9473282100032,19.15731,17.95292,17.47702,17.31019,17.18824,3964,301,4,179,3915996233373687808,STAR,-0.001062211,3478,55008,423
1237662500006526976,240.433180016488,36.6641121829054,18.5318,17.49413,17.09538,16.96299,16.94588,3964,301,4,182,3916009977269035008,STAR,-0.0001743735,3478,55008,473
1237661976014160128,193.912990544147,7.69890794639929,19.83975,19.43423,19.28466,19.13482,19.21125,3842,301,4,85,2017766636328609792,QSO,0.6419694,1792,54270,560
1237659326016717056,212.075091214507,57.4192570658563,18.91647,16.9451,16.05118,15.60236,15.25753,3225,301,4,45,1305057399907837952,GALAXY,0.05948798,1159,52669,507
1237659326019731712,222.780098953413,54.1978027003626,22.65538,20.70441,19.02016,18.41813,18.07772,3225,301,4,91,7555922628332247040,GALAXY,0.3093612,6711,56388,30
1237663789022839552,109.2083376087,39.7953715418722,19.20913,17.23305,16.16147,15.71611,15.33883,4264,301,5,18,4115307183935346688,GALAXY,0.1132572,3655,55240,520
1237653651838402560,8.15117768423715,14.9231813238595,20.91494,18.695,17.77902,17.39362,17.17115,1904,301,3,203,3527509359670173696,STAR,-8.158213E-05,3133,54789,236
1237663458853192448,323.951712703574,1.0418425950008,20.73106,19.48924,18.89254,18.50462,18.44521,4187,301,6,109,1158674748054464512,GALAXY,0.103764,1029,52912,450
1237663458852471296,322.394698027191,0.851836483470481,20.58586,19.08678,18.40362,18.00504,17.80436,4187,301,6,98,1157564790596462592,GALAXY,0.04964194,1028,52884,508
1237663458853126912,323.826327677477,1.01022529001418,22.00762,21.06393,20.65121,20.42544,20.5022,4187,301,6,108,5791704260262778880,STAR,-0.0008343153,5144,55829,273
1237663458852143360,321.625942106008,0.917856507096436,20.82334,18.84813,17.68618,17.21112,16.86217,4187,301,6,93,1111436698341894144,GALAXY,0.1659471,987,52523,631
1237668310013707264,228.208726382945,14.0215940727864,24.64348,21.80752,21.65445,21.60738,21.70144,5317,301,2,32,6176743889833318400,QSO,3.168052,5486,56030,207
1237678595945595648,5.98048222482919,1.65683267066483,23.95678,22.52691,21.29536,19.95155,19.2818,7712,301,1,369,8842868013378328576,STAR,7.508737E-05,7854,56989,182
1237667211596201984,166.773331830886,28.786924464649,18.67216,17.58479,17.23457,17.01149,16.8835,5061,301,4,343,2491701769613109248,GALAXY,0.03291672,2213,53792,310
1237664289931264256,191.733451062435,14.3994721185833,22.32418,19.78805,18.2533,17.66551,17.26784,4381,301,2,138,1992907484620154880,GALAXY,0.2671908,1770,53171,235
1237680299423563776,347.418363985575,22.5327144606417,20.96391,19.33988,18.58661,18.23541,18.0356,8108,301,6,164,2960125338954262528,STAR,-0.0004218335,2629,54087,489
1237678860093030400,25.3181690913036,12.3962923022444,19.66217,19.35682,19.3146,19.31163,19.27065,7773,301,5,475,12453800837456877568,QSO,0.729179,11061,58428,807
1237673709865992960,132.472420866427,-1.42517101902622,24.99604,21.97334,20.27761,19.47553,19.03832,6574,301,4,103,4292007778070059008,GALAXY,0.4684933,3812,55513,281
1237680275259458304,358.967255577019,26.1838905782205,23.81957,22.45176,21.01997,19.8663,19.40113,8103,301,1,89,7337532958834972672,GALAXY,0.5712339,6517,56563,157
1237680275261752064,4.85001084309857,26.2617852749214,23.50576,23.18598,21.61815,20.40376,19.5676,8103,301,1,124,8626824155193694208,GALAXY,0.6758693,7662,57358,651
1237680275262407424,6.45719092518164,26.3158891596143,26.10623,23.49861,21.59511,20.50336,19.82888,8103,301,1,134,8626911016612288512,GALAXY,0.5940167,7662,57358,967
1237652944784261376,355.980179441649,16.0143075535548,19.75687,19.14941,18.90903,18.86256,18.8401,1739,301,6,277,6910861150071838720,STAR,9.613065E-06,6138,56598,318
1237680297268609792,329.757880227615,17.9269774698434,21.43922,20.96877,20.69514,20.31302,20.07991,8108,301,2,50,8525418389841401856,QSO,0.5744612,7572,56944,379
1237678598097928448,17.1105132986248,3.27766028000197,21.95225,22.03988,21.55581,21.43752,20.91806,7712,301,5,443,9858427542037616640,QSO,1.103464,8756,57687,174
1237673706654597888,123.034238476908,43.3429072761072,22.53886,22.14284,22.09939,21.93097,21.3819,6573,301,6,253,9320284208512653312,GALAXY,1.442993,8278,56990,308
1237654948371628544,221.932374940479,61.6608956105178,24.20998,21.36782,19.47823,18.79136,18.54492,2206,301,2,50,7861184715415640064,GALAXY,0.3731053,6982,56444,551
1237654948372349696,224.823827896382,60.6538786081808,22.43557,21.17364,20.04417,19.32889,19.02278,2206,301,2,61,7861091806683092992,GALAXY,0.5293325,6982,56444,213
1237661361834688512,201.840927496197,46.4366836395207,16.79175,15.53918,15.73807,15.89135,15.97752,3699,301,4,98,1647310912111011840,STAR,-0.0002547365,1463,53063,434
1237680333782648320,346.80844523112,29.6916805197573,24.65599,24.69337,22.28687,20.68967,20.01352,8116,301,6,154,8747373528368830464,GALAXY,0.7552643,7769,58420,935
1237680333777011968,332.440229036144,27.0173311543217,26.07914,21.09739,19.28513,18.4933,18.11146,8116,301,6,68,6708305263253018624,GALAXY,0.452971,5958,56213,704
1237659326028513536,245.486228566658,41.0197941048205,18.68299,17.72675,17.47595,17.1918,17.17989,3225,301,4,225,1319648195596281856,GALAXY,0.07806654,1172,52759,340
1237657632188596736,143.95041692686,48.3493134375515,23.01308,21.91366,21.11469,20.91192,20.46497,2831,301,1,39,8216921260862756864,GALAXY,0.3872002,7298,56661,377
